order_id,customer_id,product_id,order_date,quantity,unit_price,amount,status,region
O000399,C00155,P0015,2026-02-26,6,173.05,1038.3,pending,Central
O000400,C00033,P0020,2026-06-11,1,385.28,385.28,pending,East
O000401,C00251,P0001,2026-01-07,1,131.2,131.2,returned,Central
O000402,C00246,P0017,2026-05-20,3,227.78,683.34,pending,West
O000403,C00066,P0038,2026-01-09,3,261.18,783.54,returned,Central
O000404,C00146,P0002,2026-06-01,1,358.45,358.45,pending,West
O000405,C00177,P0002,2026-06-22,2,358.45,716.9,completed,North
O000406,C00017,P0048,2026-01-17,5,351.02,1755.1,completed,East
O000407,C00200,P0038,2026-03-22,2,261.18,522.36,completed,North
O000408,C00127,P0003,2026-06-14,3,221.39,664.17,shipped,Central
O000409,C00141,P0034,2026-02-09,1,130.08,130.08,completed,Central
O000410,C00017,P0020,2026-04-28,4,385.28,1541.12,completed,East
O000411,C00187,P0007,2026-02-02,3,129.12,387.36,pending,North
O000412,C00233,P0031,2026-01-06,3,107.74,323.22,completed,North
O000413,C00197,P0015,2026-03-26,4,173.05,692.2,completed,East
O000414,C00032,P0044,2026-01-16,1,304.28,304.28,completed,East
O000415,C00284,P0002,2026-04-24,3,358.45,1075.35,completed,West
O000416,C00256,P0003,2026-01-04,6,221.39,1328.34,returned,South
O000417,C00059,P0001,2026-03-30,6,131.2,787.2,completed,East
O000418,C00051,P0032,2026-01-04,1,206.95,206.95,shipped,Central
O000419,C00246,P0009,2026-02-01,4,399.86,1599.44,completed,West
O000420,C00155,P0009,2026-03-23,5,399.86,1999.3,returned,Central
O000421,C00146,P0037,2026-05-25,1,337.76,337.76,completed,West
O000422,C00073,P0024,2026-05-26,6,190.42,1142.52,completed,West
O000423,C00046,P0042,2026-02-18,1,318.54,318.54,completed,East
O000424,C00016,P0037,2026-01-02,6,337.76,2026.56,cancelled,West
O000425,C00080,P0047,2026-04-20,3,93.06,279.18,cancelled,South
O000426,C00020,P0018,2026-06-11,5,209.6,1048.0,completed,North
O000427,C00217,P0034,2026-06-04,3,130.08,390.24,cancelled,South
O000428,C00202,P0014,2026-01-10,4,356.93,1427.72,returned,East
O000429,C00061,P0026,2026-02-24,2,320.92,641.84,returned,West
O000430,C00195,P0018,2026-06-11,3,209.6,628.8,cancelled,Central
O000431,C00250,P0027,2026-05-27,5,176.06,880.3,completed,West
O000432,C00051,P0041,2026-04-28,5,5.08,25.4,completed,Central
O000433,C00151,P0028,2026-03-04,2,8.66,17.32,completed,West
O000434,C00021,P0047,2026-05-08,4,93.06,372.24,completed,Central
O000435,C00164,P0045,2026-05-05,3,7.03,21.09,returned,North
O000436,C00024,P0024,2026-06-03,1,190.42,190.42,completed,South
O000437,C00282,P0049,2026-03-05,1,170.02,170.02,completed,West
O000438,C00189,P0019,2026-03-11,5,93.69,468.45,completed,East
O000439,C00078,P0022,2026-06-08,4,195.43,781.72,completed,East
O000440,C00252,P0003,2026-04-30,4,221.39,885.56,completed,Central
O000441,C00139,P0038,2026-03-12,1,261.18,261.18,completed,North
O000442,C00153,P0008,2026-02-25,5,142.32,711.6,completed,East
O000443,C00296,P0022,2026-04-14,3,195.43,586.29,cancelled,North
O000444,C00039,P0048,2026-01-10,2,351.02,702.04,cancelled,North
O000445,C00019,P0018,2026-05-01,3,209.6,628.8,completed,North
O000446,C00079,P0011,2026-05-22,6,185.69,1114.14,completed,East
O000447,C00175,P0034,2026-04-21,6,130.08,780.48,cancelled,South
O000448,C00032,P0040,2026-03-02,4,182.51,730.04,returned,East
O000449,C00148,P0016,2026-04-05,3,367.12,1101.36,shipped,South
O000450,C00211,P0010,2026-05-09,3,139.46,418.38,cancelled,East
O000451,C00235,P0043,2026-02-02,1,250.32,250.32,completed,East
O000452,C00192,P0004,2026-01-28,4,179.23,716.92,returned,East
O000453,C00058,P0042,2026-04-15,4,318.54,1274.16,shipped,North
O000454,C00004,P0022,2026-03-28,6,195.43,1172.58,completed,East
O000455,C00169,P0027,2026-01-23,6,176.06,1056.36,shipped,West
O000456,C00115,P0004,2026-03-03,6,179.23,1075.38,cancelled,Central
O000457,C00295,P0028,2026-06-19,5,8.66,43.3,cancelled,North
O000458,C00183,P0026,2026-02-19,5,320.92,1604.6,shipped,South
O000459,C00283,P0020,2026-02-04,2,385.28,770.56,shipped,East
O000460,C00267,P0028,2026-03-26,5,8.66,43.3,cancelled,South
O000461,C00147,P0014,2026-02-04,4,356.93,1427.72,completed,Central
O000462,C00201,P0024,2026-01-11,6,190.42,1142.52,completed,West
O000463,C00130,P0050,2026-05-31,4,314.46,1257.84,returned,South
O000464,C00019,P0045,2026-02-10,2,7.03,14.06,shipped,North
O000465,C00197,P0010,2026-06-23,1,139.46,139.46,completed,East
O000466,C00248,P0007,2026-05-18,3,129.12,387.36,cancelled,West
O000467,C00040,P0032,2026-01-12,3,206.95,620.85,completed,West
O000468,C00061,P0017,2026-05-20,5,227.78,1138.9,completed,West
O000469,C00271,P0032,2026-04-06,3,206.95,620.85,cancelled,East
O000470,C00071,P0011,2026-05-16,3,185.69,557.07,completed,North
O000471,C00171,P0039,2026-05-30,5,43.18,215.9,pending,South
O000472,C00093,P0013,2026-02-05,4,187.12,748.48,pending,South
O000473,C00110,P0049,2026-01-27,1,170.02,170.02,pending,East
O000474,C00052,P0022,2026-06-19,1,195.43,195.43,shipped,West
O000475,C00006,P0038,2026-02-05,4,261.18,1044.72,shipped,South
O000476,C00073,P0023,2026-01-22,4,252.53,1010.12,completed,West
O000477,C00139,P0006,2026-03-09,6,182.61,1095.66,shipped,North
O000478,C00120,P0007,2026-03-13,2,129.12,258.24,cancelled,South
O000479,C00298,P0045,2026-05-28,6,7.03,42.18,returned,West
O000480,C00163,P0040,2026-06-30,5,182.51,912.55,shipped,West
O000481,C00132,P0022,2026-06-14,4,195.43,781.72,completed,West
O000482,C00185,P0003,2026-03-25,3,221.39,664.17,pending,East
O000483,C00166,P0038,2026-05-09,4,261.18,1044.72,completed,North
O000484,C00074,P0041,2026-02-03,2,5.08,10.16,cancelled,West
O000485,C00286,P0047,2026-04-10,1,93.06,93.06,shipped,Central
O000486,C00094,P0044,2026-03-26,5,304.28,1521.4,pending,North
O000487,C00196,P0025,2026-03-18,6,163.82,982.92,pending,East
O000488,C00162,P0046,2026-01-03,4,289.59,1158.36,returned,Central
O000489,C00105,P0005,2026-04-03,2,36.89,73.78,cancelled,Central
O000490,C00289,P0020,2026-03-05,4,385.28,1541.12,returned,Central
O000491,C00208,P0035,2026-03-01,4,277.29,1109.16,cancelled,Central
O000492,C00234,P0048,2026-05-20,1,351.02,351.02,completed,Central
O000493,C00160,P0028,2026-01-31,4,8.66,34.64,completed,South
O000494,C00181,P0042,2026-05-25,4,318.54,1274.16,completed,North
O000495,C00184,P0033,2026-02-07,4,225.35,901.4,returned,South
O000496,C00271,P0046,2026-02-01,6,289.59,1737.54,pending,East
O000497,C00043,P0036,2026-02-05,1,369.18,369.18,shipped,South
O000498,C00138,P0043,2026-01-20,5,250.32,1251.6,shipped,East
O000499,C00054,P0006,2026-01-07,1,182.61,182.61,completed,South
O000500,C00076,P0045,2026-03-11,5,7.03,35.15,completed,West
O000501,C00240,P0003,2026-03-25,1,221.39,221.39,completed,Central
O000502,C00080,P0047,2026-06-03,2,93.06,186.12,completed,South
O000503,C00290,P0042,2026-02-15,3,318.54,955.62,completed,West
O000504,C00288,P0001,2026-01-04,3,131.2,393.6,completed,West
O000505,C00251,P0021,2026-03-14,3,250.81,752.43,completed,Central
O000506,C00272,P0043,2026-04-09,1,250.32,250.32,shipped,West
O000507,C00300,P0006,2026-04-09,3,182.61,547.83,shipped,South
O000508,C00261,P0030,2026-02-27,1,371.15,371.15,pending,Central
O000509,C00185,P0018,2026-03-05,6,209.6,1257.6,cancelled,East
O000510,C00050,P0047,2026-03-11,3,93.06,279.18,completed,East
O000511,C00079,P0001,2026-03-29,3,131.2,393.6,completed,East
O000512,C00096,P0006,2026-01-22,1,182.61,182.61,shipped,East
O000513,C00145,P0041,2026-01-04,3,5.08,15.24,completed,South
O000514,C00172,P0018,2026-05-17,5,209.6,1048.0,completed,Central
O000515,C00145,P0001,2026-02-12,6,131.2,787.2,completed,South
O000516,C00216,P0018,2026-05-17,4,209.6,838.4,pending,West
O000517,C00008,P0041,2026-01-20,6,5.08,30.48,completed,Central
O000518,C00162,P0009,2026-01-28,6,399.86,2399.16,returned,Central
O000519,C00245,P0022,2026-05-17,5,195.43,977.15,shipped,Central
O000520,C00295,P0041,2026-06-23,3,5.08,15.24,pending,North
O000521,C00133,P0025,2026-01-13,2,163.82,327.64,returned,West
O000522,C00243,P0026,2026-01-29,5,320.92,1604.6,returned,South
O000523,C00214,P0046,2026-05-22,3,289.59,868.77,completed,Central
O000524,C00218,P0041,2026-05-13,3,5.08,15.24,pending,West
O000525,C00300,P0028,2026-01-07,2,8.66,17.32,completed,South
O000526,C00144,P0030,2026-05-12,5,371.15,1855.75,pending,Central
O000527,C00251,P0006,2026-05-30,3,182.61,547.83,completed,Central
O000528,C00012,P0003,2026-04-02,3,221.39,664.17,shipped,West
O000529,C00284,P0021,2026-04-14,3,250.81,752.43,pending,West
O000530,C00201,P0020,2026-01-22,5,385.28,1926.4,completed,West
O000531,C00102,P0032,2026-03-06,5,206.95,1034.75,completed,Central
O000532,C00073,P0013,2026-04-29,5,187.12,935.6,completed,West
O000533,C00282,P0013,2026-01-30,2,187.12,374.24,pending,West
O000534,C00124,P0026,2026-03-11,4,320.92,1283.68,shipped,South
O000535,C00276,P0042,2026-04-09,1,318.54,318.54,completed,Central
O000536,C00060,P0004,2026-03-08,5,179.23,896.15,shipped,East
O000537,C00044,P0048,2026-06-25,2,351.02,702.04,completed,West
O000538,C00033,P0049,2026-04-04,4,170.02,680.08,completed,East
O000539,C00268,P0016,2026-06-22,5,367.12,1835.6,completed,East
O000540,C00093,P0014,2026-05-07,1,356.93,356.93,shipped,South
O000541,C00257,P0040,2026-02-28,3,182.51,547.53,returned,South
O000542,C00019,P0008,2026-03-02,6,142.32,853.92,returned,North
O000543,C00256,P0012,2026-01-22,5,339.88,1699.4,completed,South
O000544,C00084,P0031,2026-03-08,2,107.74,215.48,returned,South
O000545,C00088,P0043,2026-06-07,5,250.32,1251.6,cancelled,West
O000546,C00202,P0040,2026-06-13,6,182.51,1095.06,pending,East
O000547,C00241,P0027,2026-01-10,2,176.06,352.12,cancelled,West
O000548,C00136,P0025,2026-02-03,6,163.82,982.92,shipped,East
O000549,C00188,P0003,2026-05-06,3,221.39,664.17,completed,West
O000550,C00011,P0018,2026-05-17,1,209.6,209.6,pending,Central
O000551,C00174,P0045,2026-01-01,4,7.03,28.12,completed,South
O000552,C00090,P0040,2026-05-26,2,182.51,365.02,completed,South
O000553,C00064,P0037,2026-01-30,2,337.76,675.52,completed,South
O000554,C00021,P0032,2026-06-04,1,206.95,206.95,returned,Central
O000555,C00183,P0047,2026-05-05,3,93.06,279.18,returned,South
O000556,C00249,P0042,2026-01-27,5,318.54,1592.7,shipped,West
O000557,C00214,P0043,2026-05-21,2,250.32,500.64,completed,Central
O000558,C00282,P0018,2026-03-30,1,209.6,209.6,pending,West
O000559,C00131,P0014,2026-06-22,2,356.93,713.86,completed,East
O000560,C00146,P0002,2026-01-05,3,358.45,1075.35,completed,West
O000561,C00272,P0005,2026-04-26,6,36.89,221.34,cancelled,West
O000562,C00184,P0015,2026-06-09,2,173.05,346.1,pending,South
O000563,C00151,P0047,2026-04-18,2,93.06,186.12,completed,West
O000564,C00037,P0011,2026-02-07,4,185.69,742.76,cancelled,South
O000565,C00247,P0050,2026-05-31,2,314.46,628.92,shipped,North
O000566,C00248,P0012,2026-01-13,1,339.88,339.88,completed,West
O000567,C00244,P0032,2026-06-27,6,206.95,1241.7,returned,Central
O000568,C00142,P0049,2026-03-06,4,170.02,680.08,returned,North
O000569,C00053,P0024,2026-02-13,6,190.42,1142.52,completed,Central
O000570,C00081,P0040,2026-04-06,6,182.51,1095.06,shipped,Central
O000571,C00030,P0040,2026-05-15,1,182.51,182.51,shipped,Central
O000572,C00199,P0015,2026-02-14,1,173.05,173.05,pending,West
O000573,C00051,P0017,2026-03-29,3,227.78,683.34,completed,Central
O000574,C00220,P0033,2026-01-07,6,225.35,1352.1,pending,North
O000575,C00077,P0002,2026-02-14,6,358.45,2150.7,cancelled,West
O000576,C00101,P0011,2026-02-17,6,185.69,1114.14,completed,East
O000577,C00216,P0021,2026-03-25,1,250.81,250.81,completed,West
O000578,C00113,P0017,2026-03-09,3,227.78,683.34,completed,South
O000579,C00128,P0021,2026-01-25,2,250.81,501.62,completed,South
O000580,C00155,P0008,2026-06-15,1,142.32,142.32,completed,Central
O000581,C00140,P0038,2026-02-24,2,261.18,522.36,cancelled,West
O000582,C00152,P0006,2026-03-13,3,182.61,547.83,returned,South
O000583,C00175,P0026,2026-02-19,6,320.92,1925.52,completed,South
O000584,C00272,P0046,2026-02-06,2,289.59,579.18,cancelled,West
O000585,C00083,P0048,2026-05-12,2,351.02,702.04,shipped,East
O000586,C00154,P0031,2026-05-09,3,107.74,323.22,completed,East
O000587,C00090,P0006,2026-02-15,5,182.61,913.05,completed,South
O000588,C00086,P0009,2026-05-10,3,399.86,1199.58,pending,Central
O000589,C00028,P0036,2026-04-28,6,369.18,2215.08,completed,North
O000590,C00131,P0002,2026-04-22,6,358.45,2150.7,completed,East
O000591,C00117,P0011,2026-05-29,1,185.69,185.69,returned,South
O000592,C00176,P0013,2026-05-27,1,187.12,187.12,returned,Central
O000593,C00175,P0035,2026-03-25,6,277.29,1663.74,completed,South
O000594,C00023,P0029,2026-05-20,3,353.41,1060.23,completed,North
O000595,C00126,P0017,2026-02-24,5,227.78,1138.9,cancelled,West
O000596,C00299,P0016,2026-01-08,5,367.12,1835.6,returned,North
O000597,C00051,P0020,2026-04-22,3,385.28,1155.84,returned,Central
O000598,C00037,P0020,2026-02-24,2,385.28,770.56,completed,South
O000599,C00220,P0029,2026-04-06,6,353.41,2120.46,completed,North
O000600,C00132,P0025,2026-04-11,1,163.82,163.82,completed,West
O000601,C00266,P0034,2026-05-26,6,130.08,780.48,shipped,Central
O000602,C00246,P0006,2026-05-22,3,182.61,547.83,completed,West
O000603,C00041,P0018,2026-06-07,3,209.6,628.8,shipped,South
O000604,C00212,P0004,2026-04-05,3,179.23,537.69,completed,East
O000605,C00257,P0027,2026-01-22,6,176.06,1056.36,shipped,South
O000606,C00179,P0013,2026-03-03,1,187.12,187.12,returned,East
O000607,C00049,P0025,2026-04-23,3,163.82,491.46,pending,South
O000608,C00062,P0008,2026-03-28,1,142.32,142.32,cancelled,West
O000609,C00221,P0049,2026-01-08,2,170.02,340.04,completed,East
O000610,C00109,P0015,2026-01-26,1,173.05,173.05,completed,South
O000611,C00181,P0017,2026-03-08,5,227.78,1138.9,returned,North
O000612,C00167,P0020,2026-05-28,5,385.28,1926.4,cancelled,Central
O000613,C00051,P0032,2026-05-18,1,206.95,206.95,shipped,Central
O000614,C00229,P0019,2026-02-22,2,93.69,187.38,completed,East
O000615,C00204,P0036,2026-06-06,3,369.18,1107.54,completed,South
O000616,C00262,P0011,2026-03-17,3,185.69,557.07,completed,South
O000617,C00172,P0025,2026-06-11,2,163.82,327.64,shipped,Central
O000618,C00170,P0001,2026-01-03,1,131.2,131.2,returned,West
O000619,C00079,P0025,2026-01-01,1,163.82,163.82,completed,East
O000620,C00056,P0037,2026-03-21,1,337.76,337.76,completed,Central
O000621,C00080,P0016,2026-06-13,3,367.12,1101.36,returned,South
O000622,C00037,P0004,2026-05-01,5,179.23,896.15,completed,South
O000623,C00079,P0042,2026-04-09,6,318.54,1911.24,cancelled,East
O000624,C00100,P0016,2026-04-14,5,367.12,1835.6,returned,South
O000625,C00202,P0030,2026-03-21,5,371.15,1855.75,returned,East
O000626,C00242,P0004,2026-04-13,6,179.23,1075.38,cancelled,North
O000627,C00127,P0005,2026-03-21,2,36.89,73.78,completed,Central
O000628,C00225,P0032,2026-06-18,5,206.95,1034.75,completed,West
O000629,C00193,P0008,2026-03-31,3,142.32,426.96,shipped,South
O000630,C00260,P0009,2026-03-31,3,399.86,1199.58,shipped,East
O000631,C00224,P0026,2026-06-15,4,320.92,1283.68,shipped,North
O000632,C00120,P0025,2026-03-13,3,163.82,491.46,pending,South
O000633,C00063,P0036,2026-01-07,2,369.18,738.36,cancelled,North
O000634,C00292,P0014,2026-02-26,3,356.93,1070.79,returned,Central
O000635,C00039,P0043,2026-06-15,5,250.32,1251.6,cancelled,North
O000636,C00119,P0027,2026-04-06,3,176.06,528.18,completed,West
O000637,C00131,P0028,2026-03-13,2,8.66,17.32,completed,East
O000638,C00297,P0012,2026-03-17,6,339.88,2039.28,completed,West
O000639,C00015,P0047,2026-03-04,1,93.06,93.06,completed,East
O000640,C00157,P0038,2026-01-31,4,261.18,1044.72,completed,North
O000641,C00250,P0023,2026-06-16,6,252.53,1515.18,completed,West
O000642,C00242,P0001,2026-02-01,1,131.2,131.2,completed,North
O000643,C00111,P0042,2026-04-10,2,318.54,637.08,shipped,East
O000644,C00103,P0001,2026-01-10,6,131.2,787.2,completed,Central
O000645,C00038,P0025,2026-06-29,5,163.82,819.1,shipped,South
O000646,C00159,P0027,2026-01-22,3,176.06,528.18,completed,Central
O000647,C00102,P0049,2026-06-14,4,170.02,680.08,returned,Central
O000648,C00103,P0048,2026-03-28,3,351.02,1053.06,pending,Central
O000649,C00224,P0012,2026-03-18,1,339.88,339.88,pending,North
O000650,C00208,P0035,2026-02-13,1,277.29,277.29,cancelled,Central
O000651,C00154,P0021,2026-05-01,4,250.81,1003.24,cancelled,East
O000652,C00072,P0007,2026-06-13,4,129.12,516.48,cancelled,East
O000653,C00154,P0048,2026-04-11,2,351.02,702.04,completed,East
O000654,C00018,P0008,2026-02-10,2,142.32,284.64,returned,North
O000655,C00263,P0039,2026-03-29,5,43.18,215.9,pending,North
O000656,C00296,P0034,2026-03-31,1,130.08,130.08,completed,North
O000657,C00275,P0034,2026-02-04,5,130.08,650.4,completed,West
O000658,C00164,P0010,2026-05-27,3,139.46,418.38,returned,North
O000659,C00279,P0044,2026-06-09,2,304.28,608.56,cancelled,South
O000660,C00161,P0050,2026-03-17,5,314.46,1572.3,completed,West
O000661,C00212,P0020,2026-06-20,3,385.28,1155.84,completed,East
O000662,C00259,P0022,2026-02-21,2,195.43,390.86,completed,East
O000663,C00121,P0050,2026-04-22,2,314.46,628.92,completed,North
O000664,C00157,P0036,2026-06-28,4,369.18,1476.72,returned,North
O000665,C00276,P0025,2026-03-06,2,163.82,327.64,completed,Central
O000666,C00034,P0038,2026-03-27,5,261.18,1305.9,returned,East
O000667,C00042,P0034,2026-05-24,1,130.08,130.08,pending,Central
O000668,C00204,P0001,2026-02-27,6,131.2,787.2,shipped,South
O000669,C00253,P0043,2026-01-30,1,250.32,250.32,shipped,North
O000670,C00156,P0009,2026-02-07,3,399.86,1199.58,shipped,Central
O000671,C00116,P0017,2026-02-18,3,227.78,683.34,completed,South
O000672,C00190,P0023,2026-06-14,4,252.53,1010.12,completed,West
O000673,C00237,P0001,2026-02-22,2,131.2,262.4,shipped,West
O000674,C00164,P0017,2026-06-06,2,227.78,455.56,shipped,North
O000675,C00070,P0004,2026-06-06,2,179.23,358.46,returned,South
O000676,C00174,P0011,2026-05-22,2,185.69,371.38,pending,South
O000677,C00060,P0022,2026-03-24,2,195.43,390.86,completed,East
O000678,C00070,P0035,2026-05-12,4,277.29,1109.16,completed,South
O000679,C00195,P0044,2026-03-21,2,304.28,608.56,cancelled,Central
O000680,C00292,P0036,2026-03-21,2,369.18,738.36,pending,Central
O000681,C00246,P0035,2026-02-28,2,277.29,554.58,pending,West
O000682,C00222,P0013,2026-04-19,2,187.12,374.24,returned,East
O000683,C00007,P0042,2026-02-12,2,318.54,637.08,pending,West
O000684,C00018,P0011,2026-01-10,6,185.69,1114.14,completed,North
O000685,C00247,P0039,2026-05-23,1,43.18,43.18,completed,North
O000686,C00246,P0020,2026-05-15,3,385.28,1155.84,completed,West
O000687,C00151,P0045,2026-02-12,1,7.03,7.03,returned,West
O000688,C00098,P0001,2026-04-30,4,131.2,524.8,pending,East
O000689,C00243,P0024,2026-03-05,5,190.42,952.1,cancelled,South
O000690,C00238,P0010,2026-01-17,1,139.46,139.46,returned,West
O000691,C00057,P0003,2026-06-18,4,221.39,885.56,completed,Central
O000692,C00279,P0022,2026-03-16,6,195.43,1172.58,returned,South
O000693,C00265,P0027,2026-02-19,3,176.06,528.18,cancelled,East
O000694,C00160,P0003,2026-01-04,6,221.39,1328.34,shipped,South
O000695,C00272,P0005,2026-04-28,2,36.89,73.78,completed,West
O000696,C00133,P0009,2026-01-08,4,399.86,1599.44,cancelled,West
O000697,C00216,P0035,2026-03-02,6,277.29,1663.74,completed,West
O000698,C00253,P0015,2026-03-17,6,173.05,1038.3,pending,North
O000699,C00171,P0017,2026-02-24,5,227.78,1138.9,completed,South
O000700,C00187,P0001,2026-05-28,5,131.2,656.0,returned,North
O000701,C00100,P0006,2026-03-15,1,182.61,182.61,shipped,South
O000702,C00127,P0003,2026-01-17,2,221.39,442.78,shipped,Central
O000703,C00076,P0049,2026-03-17,5,170.02,850.1,returned,West
O000704,C00072,P0015,2026-05-05,5,173.05,865.25,shipped,East
O000705,C00014,P0050,2026-02-18,1,314.46,314.46,pending,South
O000706,C00181,P0044,2026-04-23,4,304.28,1217.12,returned,North
O000707,C00100,P0015,2026-04-30,3,173.05,519.15,completed,South
O000708,C00277,P0032,2026-05-29,4,206.95,827.8,completed,Central
O000709,C00279,P0010,2026-03-22,6,139.46,836.76,cancelled,South
O000710,C00141,P0010,2026-01-23,2,139.46,278.92,completed,Central
O000711,C00139,P0049,2026-05-10,2,170.02,340.04,returned,North
O000712,C00027,P0020,2026-06-11,4,385.28,1541.12,pending,West
